Employee_ID,Employee_Name,NRIC,DOB,DOJ,Department_ID,Modules_Taught,Staff_entities,Department_entities,Module_entities,Relationships
NUSPF12948,Brandy Chavez,XXXXX272A,1988-04-03T00:00:00Z,2010-01-24T00:00:00Z,Office of the Provost,DMX1501,"[('Brandy Chavez', 'STAFF')]","[('Office of the Provost', 'DEPARTMENT')]","[('DMX1501', 'MODULE')]",
NUSPF12949,Paige Green,XXXXX507A,1988-06-21T00:00:00Z,2008-12-10T00:00:00Z,Analytics and Operations,DOS4712,"[('Paige Green', 'STAFF')]","[('Analytics and Operations', 'DEPARTMENT')]","[('DOS4712', 'MODULE')]",
NUSPF12950,Brandon Mendez,XXXXX288A,1976-04-24T00:00:00Z,2000-10-18T00:00:00Z,Sociology and Anthropology,SC4204HM,"[('Brandon Mendez', 'STAFF')]","[('Sociology and Anthropology', 'DEPARTMENT')]","[('SC4204HM', 'MODULE')]",
NUSPF12951,Angela Cuevas,XXXXX174A,1988-11-08T00:00:00Z,2013-07-22T00:00:00Z,Mathematics,MA3252,"[('Angela Cuevas', 'STAFF')]","[('Mathematics', 'DEPARTMENT')]","[('MA3252', 'MODULE')]",
NUSPF12952,Christopher Nicholson,XXXXX410A,1994-02-04T00:00:00Z,2014-05-20T00:00:00Z,Ridge View Residential College,RVC1001,"[('Christopher Nicholson', 'STAFF')]","[('Ridge View Residential College', 'DEPARTMENT')]","[('RVC1001', 'MODULE')]",
NUSPF12953,Holly Jordan,XXXXX888A,1970-06-06T00:00:00Z,2002-01-25T00:00:00Z,Real Estate,RE3807,"[('Holly Jordan', 'STAFF')]","[('Real Estate', 'DEPARTMENT')]","[('RE3807', 'MODULE')]",
NUSPF12954,Kelly Hardy,XXXXX717A,1992-01-08T00:00:00Z,2005-12-11T00:00:00Z,Mechanical Engineering,ME6401,"[('Kelly Hardy', 'STAFF')]","[('Mechanical Engineering', 'DEPARTMENT')]","[('ME6401', 'MODULE')]",
NUSPF12955,Ryan Wright,XXXXX820A,1982-10-12T00:00:00Z,2014-04-05T00:00:00Z,Division of Graduate Medical Studies,CAH5106,"[('Ryan Wright', 'STAFF')]","[('Division of Graduate Medical Studies', 'DEPARTMENT')]","[('CAH5106', 'MODULE')]",
NUSPF12956,Matthew Booth,XXXXX910A,1993-09-20T00:00:00Z,2005-01-27T00:00:00Z,NUS College Dean's Office,NRM3301,"[('Matthew Booth', 'STAFF')]","[(""NUS College Dean's Office"", 'DEPARTMENT')]","[('NRM3301', 'MODULE')]",
NUSPF12957,Scott Hunt,XXXXX897A,1990-05-30T00:00:00Z,2003-07-31T00:00:00Z,Mathematics,MA4266,"[('Scott Hunt', 'STAFF')]","[('Mathematics', 'DEPARTMENT')]","[('MA4266', 'MODULE')]",
NUSPF12958,Steven Jones,XXXXX808A,1991-06-21T00:00:00Z,2010-03-03T00:00:00Z,Sociology and Anthropology,SC3216,"[('Steven Jones', 'STAFF')]","[('Sociology and Anthropology', 'DEPARTMENT')]","[('SC3216', 'MODULE')]",
NUSPF12959,George Williams,XXXXX496A,1984-06-18T00:00:00Z,2010-12-03T00:00:00Z,FASS DO/Office of Programmes,FAS2552,"[('George Williams', 'STAFF')]","[('FASS DO/Office of Programmes', 'DEPARTMENT')]","[('FAS2552', 'MODULE')]",
NUSPF12960,Jacqueline Rojas,XXXXX434A,1988-07-25T00:00:00Z,2003-05-17T00:00:00Z,Mechanical Engineering,ME5361,"[('Jacqueline Rojas', 'STAFF')]","[('Mechanical Engineering', 'DEPARTMENT')]","[('ME5361', 'MODULE')]",
NUSPF12961,Alexandra Huff,XXXXX792A,1973-12-26T00:00:00Z,2009-09-03T00:00:00Z,BIZ Dean's Office,BWS3806,"[('Alexandra Huff', 'STAFF')]","[(""BIZ Dean's Office"", 'DEPARTMENT')]","[('BWS3806', 'MODULE')]",
NUSPF12962,Melissa Morris,XXXXX820A,1973-03-02T00:00:00Z,2013-06-20T00:00:00Z,BIZ Dean's Office,BMS5407,"[('Melissa Morris', 'STAFF')]","[(""BIZ Dean's Office"", 'DEPARTMENT')]","[('BMS5407', 'MODULE')]",
NUSPF12963,Kristy Williams,XXXXX784A,1985-12-27T00:00:00Z,2003-05-12T00:00:00Z,Mechanobiology Institute (MBI),MB5104,"[('Kristy Williams', 'STAFF')]","[('Mechanobiology Institute (MBI)', 'DEPARTMENT')]","[('MB5104', 'MODULE')]",
NUSPF12964,Melissa Murray,XXXXX962A,1988-06-25T00:00:00Z,2001-05-10T00:00:00Z,Physics,PC5206,"[('Melissa Murray', 'STAFF')]","[('Physics', 'DEPARTMENT')]","[('PC5206', 'MODULE')]",
NUSPF12965,Lisa Benton,XXXXX635A,1985-06-04T00:00:00Z,2007-02-26T00:00:00Z,SCALE Dean's Office,TME2143,"[('Lisa Benton', 'STAFF')]","[(""SCALE Dean's Office"", 'DEPARTMENT')]","[('TME2143', 'MODULE')]",
NUSPF12966,Vanessa Murphy,XXXXX742A,1974-06-20T00:00:00Z,2004-11-24T00:00:00Z,Centre for Future-ready Grads,CFG2002VN,"[('Vanessa Murphy', 'STAFF')]","[('Centre for Future-ready Grads', 'DEPARTMENT')]","[('CFG2002VN', 'MODULE')]",
NUSPF12967,Carolyn Chavez,XXXXX801A,1994-06-27T00:00:00Z,1999-09-20T00:00:00Z,Economics,EC4304HM,"[('Carolyn Chavez', 'STAFF')]","[('Economics', 'DEPARTMENT')]","[('EC4304HM', 'MODULE')]",
NUSPF12968,Alison Farley,XXXXX463A,1989-05-04T00:00:00Z,2000-03-12T00:00:00Z,SCALE Dean's Office,TIE2100,"[('Alison Farley', 'STAFF')]","[(""SCALE Dean's Office"", 'DEPARTMENT')]","[('TIE2100', 'MODULE')]",
NUSPF12969,Leslie Delgado,XXXXX324A,1986-10-12T00:00:00Z,2000-04-04T00:00:00Z,BIZ Dean's Office,BMT5401B,"[('Leslie Delgado', 'STAFF')]","[(""BIZ Dean's Office"", 'DEPARTMENT')]","[('BMT5401B', 'MODULE')]",
NUSPF12970,Stefanie Robles,XXXXX344A,1985-04-22T00:00:00Z,2010-04-25T00:00:00Z,Political Science,PS4332HM,"[('Stefanie Robles', 'STAFF')]","[('Political Science', 'DEPARTMENT')]","[('PS4332HM', 'MODULE')]",
NUSPF12971,Karen Webb,XXXXX853A,1969-12-14T00:00:00Z,2001-02-23T00:00:00Z,Yale-NUS College,YIR4302G,"[('Karen Webb', 'STAFF')]","[('Yale-NUS College', 'DEPARTMENT')]","[('YIR4302G', 'MODULE')]",
NUSPF12972,Tiffany Miranda,XXXXX847A,1993-10-13T00:00:00Z,2006-04-29T00:00:00Z,Real Estate,RE2706,"[('Tiffany Miranda', 'STAFF')]","[('Real Estate', 'DEPARTMENT')]","[('RE2706', 'MODULE')]",
NUSPF12973,Dr. Jose Charles,XXXXX804A,1991-09-05T00:00:00Z,2010-12-30T00:00:00Z,Mechanical Engineering,ME5600B,"[('Dr. Jose Charles', 'STAFF')]","[('Mechanical Engineering', 'DEPARTMENT')]","[('ME5600B', 'MODULE')]",
NUSPF12974,Richard Hansen,XXXXX192A,1985-02-07T00:00:00Z,2002-12-07T00:00:00Z,Civil and Environmental Engineering,CE5113QB,"[('Richard Hansen', 'STAFF')]","[('Civil and Environmental Engineering', 'DEPARTMENT')]","[('CE5113QB', 'MODULE')]",
NUSPF12975,Jacob Hahn,XXXXX783A,1983-02-21T00:00:00Z,2009-07-25T00:00:00Z,Malay Studies,MS2212,"[('Jacob Hahn', 'STAFF')]","[('Malay Studies', 'DEPARTMENT')]","[('MS2212', 'MODULE')]",
NUSPF12976,Misty Townsend,XXXXX216A,1982-03-08T00:00:00Z,2001-09-01T00:00:00Z,Duke-NUS Dean's Office,GMS5801,"[('Misty Townsend', 'STAFF')]","[(""Duke-NUS Dean's Office"", 'DEPARTMENT')]","[('GMS5801', 'MODULE')]",
NUSPF12977,Christine Harper,XXXXX855A,1972-06-07T00:00:00Z,2008-01-29T00:00:00Z,Chinese Studies,CH4660HM,"[('Christine Harper', 'STAFF')]","[('Chinese Studies', 'DEPARTMENT')]","[('CH4660HM', 'MODULE')]",
NUSPF12978,Mr. William Keith,XXXXX558A,1981-03-19T00:00:00Z,2013-07-08T00:00:00Z,Statistics and Data Science,DSS5210,"[('Mr. William Keith', 'STAFF')]","[('Statistics and Data Science', 'DEPARTMENT')]","[('DSS5210', 'MODULE')]",
NUSPF12979,Katherine Parker,XXXXX780A,1973-11-23T00:00:00Z,2011-11-06T00:00:00Z,NUS Medicine Dean's Office,CDM5104,"[('Katherine Parker', 'STAFF')]","[(""NUS Medicine Dean's Office"", 'DEPARTMENT')]","[('CDM5104', 'MODULE')]",
NUSPF12980,Tyler Lopez,XXXXX407A,1987-05-10T00:00:00Z,2002-08-25T00:00:00Z,Communications and New Media,NM3243,"[('Tyler Lopez', 'STAFF')]","[('Communications and New Media', 'DEPARTMENT')]","[('NM3243', 'MODULE')]",
NUSPF12981,Steven Hughes,XXXXX679A,1976-01-11T00:00:00Z,2005-01-13T00:00:00Z,Electrical and Computer Engineering,EEK5105,"[('Steven Hughes', 'STAFF')]","[('Electrical and Computer Engineering', 'DEPARTMENT')]","[('EEK5105', 'MODULE')]",
NUSPF12982,Joseph Hebert,XXXXX988A,1970-08-01T00:00:00Z,2014-02-14T00:00:00Z,SCALE Dean's Office,TEE3331,"[('Joseph Hebert', 'STAFF')]","[(""SCALE Dean's Office"", 'DEPARTMENT')]","[('TEE3331', 'MODULE')]",
NUSPF12983,Andrew Morales,XXXXX659A,1979-03-19T00:00:00Z,2000-04-02T00:00:00Z,PharmacyandPharmaceuticalScience,PHS3191,"[('Andrew Morales', 'STAFF')]","[('PharmacyandPharmaceuticalScience', 'DEPARTMENT')]","[('PHS3191', 'MODULE')]",
NUSPF12984,Gail Riddle,XXXXX846A,1971-03-09T00:00:00Z,2004-12-22T00:00:00Z,FoL Dean's Office,LL4109V,"[('Gail Riddle', 'STAFF')]","[(""FoL Dean's Office"", 'DEPARTMENT')]","[('LL4109V', 'MODULE')]",
NUSPF12985,Brittany Hayes,XXXXX833A,1987-12-31T00:00:00Z,2009-10-20T00:00:00Z,Civil and Environmental Engineering,CE5310AB,"[('Brittany Hayes', 'STAFF')]","[('Civil and Environmental Engineering', 'DEPARTMENT')]","[('CE5310AB', 'MODULE')]",
NUSPF12986,Mark Fields,XXXXX983A,1979-05-30T00:00:00Z,2007-05-15T00:00:00Z,NUS Enterprise Academy,ETP3202S,"[('Mark Fields', 'STAFF')]","[('NUS Enterprise Academy', 'DEPARTMENT')]","[('ETP3202S', 'MODULE')]",
NUSPF12987,Christopher Lee,XXXXX155A,1990-03-02T00:00:00Z,2008-09-10T00:00:00Z,NUS College Dean's Office,NST2052,"[('Christopher Lee', 'STAFF')]","[(""NUS College Dean's Office"", 'DEPARTMENT')]","[('NST2052', 'MODULE')]",
NUSPF12988,Sean Stone,XXXXX136A,1981-11-19T00:00:00Z,2010-09-30T00:00:00Z,Strategy and Policy,BMP5202,"[('Sean Stone', 'STAFF')]","[('Strategy and Policy', 'DEPARTMENT')]","[('BMP5202', 'MODULE')]",
NUSPF12989,Penny Contreras,XXXXX453A,1977-02-23T00:00:00Z,2003-05-12T00:00:00Z,NUS College Dean's Office,NST2049,"[('Penny Contreras', 'STAFF')]","[(""NUS College Dean's Office"", 'DEPARTMENT')]","[('NST2049', 'MODULE')]",
NUSPF12990,Stephen Morales,XXXXX881A,1976-01-16T00:00:00Z,2008-01-27T00:00:00Z,Industrial Systems Engineering and Management,IE5004,"[('Stephen Morales', 'STAFF')]","[('Industrial Systems Engineering and Management', 'DEPARTMENT')]","[('IE5004', 'MODULE')]",
NUSPF12991,Megan Lindsey,XXXXX490A,1978-08-01T00:00:00Z,2014-03-28T00:00:00Z,SCALE Dean's Office,TCX1004,"[('Megan Lindsey', 'STAFF')]","[(""SCALE Dean's Office"", 'DEPARTMENT')]","[('TCX1004', 'MODULE')]",
NUSPF12992,Elizabeth Hughes,XXXXX137A,1983-02-15T00:00:00Z,2008-05-02T00:00:00Z,Japanese Studies,GET1003,"[('Elizabeth Hughes', 'STAFF')]","[('Japanese Studies', 'DEPARTMENT')]","[('GET1003', 'MODULE')]",
NUSPF12993,Melanie Roberts,XXXXX765A,1991-12-02T00:00:00Z,2002-11-12T00:00:00Z,English,EL4213HM,"[('Melanie Roberts', 'STAFF')]","[('English', 'DEPARTMENT')]","[('EL4213HM', 'MODULE')]",
NUSPF12994,Judy Gamble,XXXXX783A,1974-12-22T00:00:00Z,2003-12-17T00:00:00Z,Biological Sciences,FSC4202,"[('Judy Gamble', 'STAFF')]","[('Biological Sciences', 'DEPARTMENT')]","[('FSC4202', 'MODULE')]",
NUSPF12995,Jerry Lane,XXXXX762A,1988-09-12T00:00:00Z,2010-03-26T00:00:00Z,Communications and New Media,ACE5402,"[('Jerry Lane', 'STAFF')]","[('Communications and New Media', 'DEPARTMENT')]","[('ACE5402', 'MODULE')]",
NUSPF12996,Alan Cox,XXXXX836A,1990-10-23T00:00:00Z,2008-07-13T00:00:00Z,NUS College Dean's Office,NSS2001D,"[('Alan Cox', 'STAFF')]","[(""NUS College Dean's Office"", 'DEPARTMENT')]","[('NSS2001D', 'MODULE')]",
NUSPF12997,Michael Smith,XXXXX874A,1973-11-11T00:00:00Z,2001-02-16T00:00:00Z,FoL Dean's Office,LLJ5094DV,"[('Michael Smith', 'STAFF')]","[(""FoL Dean's Office"", 'DEPARTMENT')]","[('LLJ5094DV', 'MODULE')]",
NUSPF12998,Carol Aguilar,XXXXX755A,1975-10-17T00:00:00Z,2007-02-09T00:00:00Z,English,EN3551,"[('Carol Aguilar', 'STAFF')]","[('English', 'DEPARTMENT')]","[('EN3551', 'MODULE')]",
NUSPF12999,Carol Phillips,XXXXX943A,1985-12-16T00:00:00Z,2012-06-13T00:00:00Z,FoL Dean's Office,LLJ5007,"[('Carol Phillips', 'STAFF')]","[(""FoL Dean's Office"", 'DEPARTMENT')]","[('LLJ5007', 'MODULE')]",
NUSPF13000,Victor Gonzalez,XXXXX695A,1982-10-11T00:00:00Z,2009-03-17T00:00:00Z,Chinese Studies,CH4201,"[('Victor Gonzalez', 'STAFF')]","[('Chinese Studies', 'DEPARTMENT')]","[('CH4201', 'MODULE')]",
NUSPF13001,Christopher Sanders,XXXXX325A,1980-04-22T00:00:00Z,2006-04-20T00:00:00Z,PharmacyandPharmaceuticalScience,PR5152,"[('Christopher Sanders', 'STAFF')]","[('PharmacyandPharmaceuticalScience', 'DEPARTMENT')]","[('PR5152', 'MODULE')]",
NUSPF13002,Steven Johnson,XXXXX396A,1971-03-15T00:00:00Z,2007-09-08T00:00:00Z,Architecture,UD5602,"[('Steven Johnson', 'STAFF')]","[('Architecture', 'DEPARTMENT')]","[('UD5602', 'MODULE')]",
NUSPF13003,Samuel Hernandez,XXXXX767A,1977-10-20T00:00:00Z,2002-09-21T00:00:00Z,Physics,PC2289R,"[('Samuel Hernandez', 'STAFF')]","[('Physics', 'DEPARTMENT')]","[('PC2289R', 'MODULE')]",
NUSPF13004,Michael Cox,XXXXX877A,1990-11-05T00:00:00Z,2010-08-29T00:00:00Z,SCALE Dean's Office,TCE2184,"[('Michael Cox', 'STAFF')]","[(""SCALE Dean's Office"", 'DEPARTMENT')]","[('TCE2184', 'MODULE')]",
NUSPF13005,Michael Wright,XXXXX440A,1984-12-18T00:00:00Z,2001-06-29T00:00:00Z,Chemistry,CM5268,"[('Michael Wright', 'STAFF')]","[('Chemistry', 'DEPARTMENT')]","[('CM5268', 'MODULE')]",
NUSPF13006,Teresa Rivera,XXXXX964A,1992-08-18T00:00:00Z,2007-04-27T00:00:00Z,FoL Dean's Office,LL4177V,"[('Teresa Rivera', 'STAFF')]","[(""FoL Dean's Office"", 'DEPARTMENT')]","[('LL4177V', 'MODULE')]",
NUSPF13007,Joe Shaw,XXXXX306A,1973-10-10T00:00:00Z,2004-07-03T00:00:00Z,Physics,PC3246,"[('Joe Shaw', 'STAFF')]","[('Physics', 'DEPARTMENT')]","[('PC3246', 'MODULE')]",
NUSPF13008,Wanda Beck,XXXXX794A,1979-01-29T00:00:00Z,2013-07-07T00:00:00Z,NUS-ISS,EBA5006G,"[('Wanda Beck', 'STAFF')]","[('NUS-ISS', 'DEPARTMENT')]","[('EBA5006G', 'MODULE')]",
NUSPF13009,Daniel Castro,XXXXX572A,1973-12-26T00:00:00Z,2004-06-27T00:00:00Z,Mechanical Engineering,ME4261,"[('Daniel Castro', 'STAFF')]","[('Mechanical Engineering', 'DEPARTMENT')]","[('ME4261', 'MODULE')]",
NUSPF13010,Samantha Shelton,XXXXX697A,1982-05-26T00:00:00Z,2009-07-18T00:00:00Z,Economics,ECA5102,"[('Samantha Shelton', 'STAFF')]","[('Economics', 'DEPARTMENT')]","[('ECA5102', 'MODULE')]",
NUSPF13011,Daniel Brown,XXXXX699A,1973-09-29T00:00:00Z,2007-02-08T00:00:00Z,Economics,EC4333,"[('Daniel Brown', 'STAFF')]","[('Economics', 'DEPARTMENT')]","[('EC4333', 'MODULE')]",
NUSPF13012,Tina Deleon,XXXXX614A,1981-08-01T00:00:00Z,2012-12-16T00:00:00Z,Residential College 4,UTC2728,"[('Tina Deleon', 'STAFF')]","[('Residential College 4', 'DEPARTMENT')]","[('UTC2728', 'MODULE')]",
NUSPF13013,Heather Holt,XXXXX674A,1979-02-17T00:00:00Z,2012-01-14T00:00:00Z,NUS-ISS,DL5202,"[('Heather Holt', 'STAFF')]","[('NUS-ISS', 'DEPARTMENT')]","[('DL5202', 'MODULE')]",
NUSPF13014,Donald Stevens,XXXXX699A,1974-07-12T00:00:00Z,2011-03-14T00:00:00Z,YSTCM Dean's Office,MUA4226,"[('Donald Stevens', 'STAFF')]","[(""YSTCM Dean's Office"", 'DEPARTMENT')]","[('MUA4226', 'MODULE')]",
NUSPF13015,Mr. Aaron Reyes,XXXXX772A,1985-09-03T00:00:00Z,2000-11-02T00:00:00Z,YSTCM Dean's Office,MUA3241,"[('Mr. Aaron Reyes', 'STAFF')]","[(""YSTCM Dean's Office"", 'DEPARTMENT')]","[('MUA3241', 'MODULE')]",
NUSPF13016,Cesar Wilson,XXXXX600A,1979-01-04T00:00:00Z,2002-01-22T00:00:00Z,SCALE Dean's Office,TCN1111,"[('Cesar Wilson', 'STAFF')]","[(""SCALE Dean's Office"", 'DEPARTMENT')]","[('TCN1111', 'MODULE')]",
NUSPF13017,Rachel Becker,XXXXX822A,1976-10-16T00:00:00Z,2014-03-08T00:00:00Z,Japanese Studies,JS3101,"[('Rachel Becker', 'STAFF')]","[('Japanese Studies', 'DEPARTMENT')]","[('JS3101', 'MODULE')]",
NUSPF13018,Mrs. Breanna Bridges DDS,XXXXX219A,1979-12-10T00:00:00Z,2005-08-22T00:00:00Z,NUS College Dean's Office,NSW2001K,"[('Mrs. Breanna Bridges DDS', 'STAFF')]","[(""NUS College Dean's Office"", 'DEPARTMENT')]","[('NSW2001K', 'MODULE')]",
NUSPF13019,Anna York,XXXXX430A,1978-02-24T00:00:00Z,2002-04-06T00:00:00Z,Political Science,PS4314,"[('Anna York', 'STAFF')]","[('Political Science', 'DEPARTMENT')]","[('PS4314', 'MODULE')]",
NUSPF13020,Robert Green,XXXXX348A,1980-01-28T00:00:00Z,2003-08-15T00:00:00Z,Finance,FIN3751,"[('Robert Green', 'STAFF')]","[('Finance', 'DEPARTMENT')]","[('FIN3751', 'MODULE')]",
NUSPF13021,Michelle Sanchez,XXXXX727A,1992-09-20T00:00:00Z,2001-08-08T00:00:00Z,Chinese Studies,CH6262,"[('Michelle Sanchez', 'STAFF')]","[('Chinese Studies', 'DEPARTMENT')]","[('CH6262', 'MODULE')]",
NUSPF13022,Peggy Trevino,XXXXX209A,1982-10-24T00:00:00Z,2006-03-21T00:00:00Z,Yale-NUS College,YIR3319,"[('Peggy Trevino', 'STAFF')]","[('Yale-NUS College', 'DEPARTMENT')]","[('YIR3319', 'MODULE')]",
NUSPF13023,David Shaw MD,XXXXX148A,1971-05-16T00:00:00Z,2005-10-31T00:00:00Z,Chinese Studies,CH6262,"[('David Shaw MD', 'STAFF')]","[('Chinese Studies', 'DEPARTMENT')]","[('CH6262', 'MODULE')]",
NUSPF13024,Richard Craig,XXXXX133A,1971-04-26T00:00:00Z,2007-10-15T00:00:00Z,FoL Dean's Office,LLJ5339,"[('Richard Craig', 'STAFF')]","[(""FoL Dean's Office"", 'DEPARTMENT')]","[('LLJ5339', 'MODULE')]",
NUSPF13025,Pamela Wright,XXXXX800A,1993-11-05T00:00:00Z,2012-05-01T00:00:00Z,Mathematics,MA4313,"[('Pamela Wright', 'STAFF')]","[('Mathematics', 'DEPARTMENT')]","[('MA4313', 'MODULE')]",
NUSPF13026,Phillip Donovan,XXXXX437A,1982-07-21T00:00:00Z,2013-11-12T00:00:00Z,YSTCM Dean's Office,MUA3228,"[('Phillip Donovan', 'STAFF')]","[(""YSTCM Dean's Office"", 'DEPARTMENT')]","[('MUA3228', 'MODULE')]",
NUSPF13027,Brenda Williams,XXXXX688A,1970-02-15T00:00:00Z,2011-07-06T00:00:00Z,Mathematics,MA5216,"[('Brenda Williams', 'STAFF')]","[('Mathematics', 'DEPARTMENT')]","[('MA5216', 'MODULE')]",
NUSPF13028,Tom Adams,XXXXX398A,1977-01-04T00:00:00Z,2000-08-26T00:00:00Z,Biomedical Engineering,BN5202,"[('Tom Adams', 'STAFF')]","[('Biomedical Engineering', 'DEPARTMENT')]","[('BN5202', 'MODULE')]",
NUSPF13029,Robert Warner,XXXXX693A,1978-04-13T00:00:00Z,2011-03-01T00:00:00Z,Malay Studies,MS2218,"[('Robert Warner', 'STAFF')]","[('Malay Studies', 'DEPARTMENT')]","[('MS2218', 'MODULE')]",
NUSPF13030,Alyssa King,XXXXX469A,1993-11-15T00:00:00Z,2012-09-18T00:00:00Z,Yale-NUS College,YIR3301,"[('Alyssa King', 'STAFF')]","[('Yale-NUS College', 'DEPARTMENT')]","[('YIR3301', 'MODULE')]",
NUSPF13031,Thomas Dawson,XXXXX845A,1980-06-05T00:00:00Z,2011-05-14T00:00:00Z,Centre for Future-ready Grads,CFG1600,"[('Thomas Dawson', 'STAFF')]","[('Centre for Future-ready Grads', 'DEPARTMENT')]","[('CFG1600', 'MODULE')]",
NUSPF13032,Jose West,XXXXX222A,1980-11-09T00:00:00Z,2010-07-27T00:00:00Z,Sociology and Anthropology,GEH1062,"[('Jose West', 'STAFF')]","[('Sociology and Anthropology', 'DEPARTMENT')]","[('GEH1062', 'MODULE')]",
NUSPF13033,Monica Pena,XXXXX272A,1990-09-16T00:00:00Z,2011-03-26T00:00:00Z,Mathematics,MA5271,"[('Monica Pena', 'STAFF')]","[('Mathematics', 'DEPARTMENT')]","[('MA5271', 'MODULE')]",
NUSPF13034,Austin Tran,XXXXX610A,1992-12-25T00:00:00Z,2001-01-06T00:00:00Z,Food Science and Technology,FST3288R,"[('Austin Tran', 'STAFF')]","[('Food Science and Technology', 'DEPARTMENT')]","[('FST3288R', 'MODULE')]",
NUSPF13035,Christopher Smith,XXXXX499A,1983-08-07T00:00:00Z,2008-10-21T00:00:00Z,Chemistry,CM3191,"[('Christopher Smith', 'STAFF')]","[('Chemistry', 'DEPARTMENT')]","[('CM3191', 'MODULE')]",
NUSPF13036,Ashley Martinez,XXXXX759A,1971-01-15T00:00:00Z,2008-01-07T00:00:00Z,Real Estate,RE4807,"[('Ashley Martinez', 'STAFF')]","[('Real Estate', 'DEPARTMENT')]","[('RE4807', 'MODULE')]",
NUSPF13037,Michael Brown,XXXXX704A,1987-01-04T00:00:00Z,2011-12-17T00:00:00Z,Psychology,PLS8002B,"[('Michael Brown', 'STAFF')]","[('Psychology', 'DEPARTMENT')]","[('PLS8002B', 'MODULE')]",
NUSPF13038,Cynthia Jacobs,XXXXX703A,1988-01-22T00:00:00Z,2001-02-19T00:00:00Z,Electrical and Computer Engineering,EE5104,"[('Cynthia Jacobs', 'STAFF')]","[('Electrical and Computer Engineering', 'DEPARTMENT')]","[('EE5104', 'MODULE')]",
NUSPF13039,Marc Delacruz,XXXXX970A,1993-11-13T00:00:00Z,2006-03-09T00:00:00Z,Psychology,PL4233HM,"[('Marc Delacruz', 'STAFF')]","[('Psychology', 'DEPARTMENT')]","[('PL4233HM', 'MODULE')]",
NUSPF13040,George Murray,XXXXX944A,1969-10-14T00:00:00Z,1999-08-20T00:00:00Z,Residential College 4,UTC1702E,"[('George Murray', 'STAFF')]","[('Residential College 4', 'DEPARTMENT')]","[('UTC1702E', 'MODULE')]",
NUSPF13041,Lisa Leon,XXXXX358A,1994-04-26T00:00:00Z,2006-06-23T00:00:00Z,English,GEN2003,"[('Lisa Leon', 'STAFF')]","[('English', 'DEPARTMENT')]","[('GEN2003', 'MODULE')]",
NUSPF13042,Alexandra Grant,XXXXX386A,1984-06-27T00:00:00Z,2003-06-11T00:00:00Z,Biochemistry,LSM2106,"[('Alexandra Grant', 'STAFF')]","[('Biochemistry', 'DEPARTMENT')]","[('LSM2106', 'MODULE')]",
NUSPF13043,Dawn Weiss,XXXXX824A,1976-07-23T00:00:00Z,2007-07-30T00:00:00Z,YSTCM Dean's Office,MUA4241,"[('Dawn Weiss', 'STAFF')]","[(""YSTCM Dean's Office"", 'DEPARTMENT')]","[('MUA4241', 'MODULE')]",
NUSPF13044,Carly Valencia,XXXXX556A,1990-11-23T00:00:00Z,2002-11-18T00:00:00Z,Centre for Language Studies,LAC1201,"[('Carly Valencia', 'STAFF')]","[('Centre for Language Studies', 'DEPARTMENT')]","[('LAC1201', 'MODULE')]",
NUSPF13045,David Olsen,XXXXX173A,1978-05-06T00:00:00Z,2008-04-11T00:00:00Z,Duke-NUS Dean's Office,GMS6903,"[('David Olsen', 'STAFF')]","[(""Duke-NUS Dean's Office"", 'DEPARTMENT')]","[('GMS6903', 'MODULE')]",
NUSPF13046,Thomas Bell,XXXXX585A,1989-02-14T00:00:00Z,2005-09-23T00:00:00Z,NUS College Dean's Office,NST3901,"[('Thomas Bell', 'STAFF')]","[(""NUS College Dean's Office"", 'DEPARTMENT')]","[('NST3901', 'MODULE')]",
NUSPF13047,Kayla Nguyen,XXXXX231A,1972-08-27T00:00:00Z,2008-09-03T00:00:00Z,Psychology,PL4251HM,"[('Kayla Nguyen', 'STAFF')]","[('Psychology', 'DEPARTMENT')]","[('PL4251HM', 'MODULE')]",
NUSPF13048,Jack Spence,XXXXX155A,1973-06-30T00:00:00Z,2001-11-24T00:00:00Z,Political Science,PS4322,"[('Jack Spence', 'STAFF')]","[('Political Science', 'DEPARTMENT')]","[('PS4322', 'MODULE')]",
NUSPF13049,Lauren Robertson,XXXXX395A,1981-06-29T00:00:00Z,2014-03-21T00:00:00Z,Chemical and Biomolecular Engineering,CN5204,"[('Lauren Robertson', 'STAFF')]","[('Chemical and Biomolecular Engineering', 'DEPARTMENT')]","[('CN5204', 'MODULE')]",
NUSPF13050,Scott Webb,XXXXX188A,1990-03-01T00:00:00Z,2013-08-08T00:00:00Z,SoC Dean's Office,CP1008,"[('Scott Webb', 'STAFF')]","[(""SoC Dean's Office"", 'DEPARTMENT')]","[('CP1008', 'MODULE')]",
NUSPF13051,Todd Russell,XXXXX248A,1974-06-02T00:00:00Z,2004-03-24T00:00:00Z,Sociology and Anthropology,SC2211,"[('Todd Russell', 'STAFF')]","[('Sociology and Anthropology', 'DEPARTMENT')]","[('SC2211', 'MODULE')]",
NUSPF13052,Brianna Booth,XXXXX581A,1978-09-23T00:00:00Z,2004-04-05T00:00:00Z,Yale-NUS College,YSS4288,"[('Brianna Booth', 'STAFF')]","[('Yale-NUS College', 'DEPARTMENT')]","[('YSS4288', 'MODULE')]",
